"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
2962,1993,"Female","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Other",1,"No","Yes","No","Yes","No","No","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","No","End","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","No","No","Yes","No","No","No",32,"FALSE","FALSE","FALSE","FALSE"
2963,1990,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican",1,"No","Yes","No","No","No","No","Public","Yes","Yes","No","No","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",89,"TRUE","FALSE","FALSE","FALSE"
2964,1983,"Male","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Other",1,"No","Yes","No","No","No","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","Yes","No","No","No","Receiving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","Yes","Me","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","No","Yes","Yay people!","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Rent","Optimist","Mom","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Only-child","No","No","Yes",22,"FALSE","FALSE","FALSE","FALSE"
2975,1995,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican",0,"Yes","Yes","Yes","Yes","Yes","No","Public","No","Yes","Yes","Yes","No","Yes","No","Science","Study first","No","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","No","A.M.","No","Start","Yes","Yes","Circumstances","No","Yes","Yes","No","No","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","Yes","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Rent","Optimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",29,"TRUE","FALSE","FALSE","FALSE"
2978,1992,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat",1,"No","Yes","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes",99,"FALSE","FALSE","FALSE","FALSE"
2981,1950,"Male","$25,001 - $50,000","Married (w/kids)","Associate's Degree","Republican",1,"No","No","No","No","No","No","Public","No","No","No","No","Yes","No","Yes","Science","Study first","No","No","No","Yes","Receiving","Yes","No","Pragmatist","Yes","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","No","A.M.","Yes","Start","No","Yes","Me","Yes","No","Yes","No","Yes","TMI","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",41,"TRUE","TRUE","FALSE","FALSE"
2988,1997,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Independent",0,"No","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Rent","Pessimist","Dad","Yes","No","Yes","Yes","Nope","No","No","No","No","No","No","Yes","Yes","No","Yes",40,"FALSE","FALSE","FALSE","FALSE"
2989,1996,"Male","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Libertarian",0,"No","No","No","No","No","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","Own","Pessimist","Dad","No","No","No","Yes","Check!","No","No","No","Yes","Yes","No","Only-child","No","Yes","No",95,"FALSE","FALSE","FALSE","FALSE"
2992,1980,"Male","$75,000 - $100,000","Married (w/kids)","Master's Degree","Independent",1,"Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","No","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","No","Start","Yes","Yes","Me","Yes","Yes","Yes","No","No","TMI","Yes","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",36,"FALSE","FALSE","FALSE","FALSE"
2993,1976,"Female","$100,001 - $150,000","Married (w/kids)","Current K-12","Republican",1,"Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","Yes","No","No","Yes","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Right","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Me","Yes","No","Yes","Yes","No","TMI","Yes","Yes","Tunes","Technology","Yes","No","Yes","No","Yes","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes",42,"TRUE","FALSE","TRUE","FALSE"
2995,1988,"Male","$50,000 - $74,999","Single (no kids)","Master's Degree","Republican",0,"Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","No","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","Yes","End","No","Yes","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","No","Grrr people","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","Rent","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Only-child","No","No","No",101,"TRUE","FALSE","FALSE","FALSE"
2999,1996,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Republican",1,"Yes","Yes","No","No","Yes","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Try first","No","Yes","No","No","Receiving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes",81,"TRUE","FALSE","FALSE","FALSE"
3000,1984,"Male","over $150,000","Married (no kids)","Master's Degree","Republican",1,"Yes","Yes","No","Yes","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","No","No","No","No","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","No","No","No","Yes","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",99,"TRUE","FALSE","FALSE","TRUE"
3001,1978,"Male","$25,001 - $50,000","Married (w/kids)","Current Undergraduate","Republican",0,"No","No","Yes","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","Yes","No","No","Yes","P.M.","Yes","Start","No","Yes","Me","Yes","Yes","Yes","No","No","TMI","Yes","No","Talk","Technology","No","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",95,"TRUE","FALSE","FALSE","FALSE"
3005,1963,"Male","$100,001 - $150,000","Married (w/kids)","Current Undergraduate","Democrat",0,"Yes","Yes","No","Yes","No","Yes","Public","No","No","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","No","No","Circumstances","No","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","Yes","No","Demanding","Yes","Mac","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Own","Pessimist","Mom","No","No","No","No","Nope","Yes","No","No","Yes","No","Yes","Only-child","Yes","No","No",98,"FALSE","FALSE","TRUE","FALSE"
3007,1947,"Male","$50,000 - $74,999","Married (no kids)","Bachelor's Degree","Democrat",1,"No","Yes","No","No","Yes","No","Public","No","No","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","No","Start","No","No","Circumstances","Yes","No","No","Yes","Yes","TMI","No","Yes","Talk","Technology","No","Yes","Yes","Yes","Yes","Demanding","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","No","Yes","Yes","Yes","No","No","No",37,"FALSE","FALSE","FALSE","FALSE"
3009,1950,"Female","$75,000 - $100,000","Married (no kids)","Doctoral Degree","Independent",0,"No","No","No","No","Yes","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Idealist","Yes","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","No","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",91,"FALSE","FALSE","FALSE","FALSE"
3010,1958,"Female","$25,001 - $50,000","Married (w/kids)","Current Undergraduate","Other",0,"Yes","Yes","Yes","Yes","Yes","No","Private","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","Yes","Right","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","Yes","Yes","Tunes","People","No","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Socialize","No","In-person","Yes","No","Yes","No","Grrr people","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Own","Pessimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Only-child","Yes","No","No",50,"FALSE","FALSE","FALSE","FALSE"
3012,1997,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Republican",1,"No","No","No","No","No","No","Private","No","No","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","No","Yes","No","Yes","TMI","No","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",78,"TRUE","FALSE","FALSE","FALSE"
3014,1952,"Female","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","No","No","Yes","No","Yes","Private","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",89,"TRUE","FALSE","TRUE","FALSE"
3015,1970,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","Yes","No","Yes","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","No","Yes","No","No","Yay people!","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",75,"TRUE","FALSE","FALSE","TRUE"
3017,1985,"Male","$25,001 - $50,000","Married (no kids)","High School Diploma","Democrat",1,"Yes","Yes","No","Yes","No","No","Public","No","Yes","No","No","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Right","Yes","Yes","Yes","Yes","A.M.","No","Start","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Rent","Pessimist","Mom","No","No","No","Yes","Check!","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes",94,"FALSE","FALSE","FALSE","FALSE"
3018,1996,"Male","under $25,000","Single (no kids)","Current K-12","Democrat",0,"No","Yes","No","No","Yes","No","Public","No","No","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","No","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","Yes","Yes","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","No","Umm...","No","Socialize","Yes","In-person","No","No","No","No","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Own","Pessimist","Mom","No","No","No","Yes","Nope","Yes","No","No","No","Yes","No","Yes","No","No","Yes",51,"FALSE","FALSE","FALSE","FALSE"
3020,1979,"Male","$100,001 - $150,000","Married (w/kids)","Doctoral Degree","Republican",1,"No","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Talk","People","No","No","Yes","Yes","Yes","Demanding","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",96,"TRUE","FALSE","TRUE","FALSE"
3021,1999,"Male","over $150,000","Single (no kids)","Current K-12","Republican",1,"Yes","No","No","No","Yes","No","Private","Yes","No","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","No","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","No","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Own","Optimist","Dad","No","No","No","No","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes",100,"TRUE","FALSE","FALSE","TRUE"
3022,1947,"Male","over $150,000","Married (w/kids)","Current K-12","Republican",1,"No","No","No","No","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","No","Yes","Mysterious","Yes","No","Talk","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","No","Yay people!","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes",101,"TRUE","FALSE","FALSE","TRUE"
3023,1950,"Male","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Independent",1,"Yes","No","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Receiving","No","No","Pragmatist","Yes","No","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","No","End","Yes","Yes","Circumstances","Yes","Yes","Yes","No","No","TMI","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Own","Pessimist","Dad","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",28,"FALSE","FALSE","FALSE","FALSE"
3024,1970,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","Yes","Yes","Me","Yes","Yes","No","No","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",101,"TRUE","FALSE","TRUE","FALSE"
3028,1981,"Female","$100,001 - $150,000","Married (w/kids)","Doctoral Degree","Independent",1,"No","Yes","No","No","No","Yes","Public","No","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","No","No","Yes","Yes","No","TMI","No","Yes","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",101,"FALSE","FALSE","TRUE","FALSE"
3035,1956,"Male","$100,001 - $150,000","Married (w/kids)","Master's Degree","Republican",1,"Yes","Yes","No","Yes","No","Yes","Private","No","No","No","No","No","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","No","End","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","No","Talk","People","Yes","No","Yes","Yes","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Own","Optimist","Mom","Yes","Yes","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",23,"TRUE","FALSE","TRUE","FALSE"
3036,1969,"Male","over $150,000","Married (no kids)","Current Undergraduate","Democrat",0,"No","No","No","No","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","Yes","No","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","Yes","TMI","Yes","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","Yes","Mac","No","Cautious","No","Yes!","No","Space","Yes","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Only-child","No","No","Yes",24,"FALSE","FALSE","FALSE","TRUE"
3037,1984,"Female","$100,001 - $150,000","Married (no kids)","Doctoral Degree","Republican",1,"No","No","No","Yes","No","No","Public","Yes","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","No","Yes","Yes","A.M.","Yes","Start","No","Yes","Circumstances","Yes","Yes","No","No","No","TMI","Yes","Yes","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","No","Yes","No","Grrr people","Yes","No","No","No","Yes","Yes","No","No","Yes","No","Yes","No","Own","Pessimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No",78,"TRUE","FALSE","TRUE","FALSE"
