"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
3047,1979,"Male","$25,001 - $50,000","Married (w/kids)","Bachelor's Degree","Democrat",1,"Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","Yes","No","Giving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","Yes","Yes","Me","Yes","Yes","No","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","No","Grrr people","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Own","Pessimist","Mom","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",101,"FALSE","FALSE","FALSE","FALSE"
3063,1981,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican",1,"Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","Yes","No","TMI","Yes","No","Talk","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Own","Pessimist","Mom","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",100,"TRUE","FALSE","FALSE","FALSE"
3066,1985,"Male","$25,001 - $50,000","Single (no kids)","Associate's Degree","Independent",0,"Yes","No","No","Yes","Yes","Yes","Public","No","Yes","Yes","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Receiving","No","Yes","Idealist","Yes","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","No","Yes","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","No","No","Yes","Yay people!","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Rent","Optimist","Dad","Yes","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",38,"FALSE","TRUE","FALSE","FALSE"
3073,1991,"Male","under $25,000","Single (no kids)","Master's Degree","Independent",1,"No","No","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Rent","Optimist","Dad","Yes","No","No","Yes","Check!","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes",88,"FALSE","FALSE","FALSE","FALSE"
3075,1992,"Female","$100,001 - $150,000","Single (no kids)","Current Undergraduate","Republican",0,"No","Yes","No","No","Yes","No","Private","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Odd hours","Yes","Right","Yes","Yes","No","Yes","A.M.","No","End","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","Yes","Talk","Technology","Yes","No","Yes","Yes","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Umm...","No","Socialize","No","In-person","Yes","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Rent","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes",30,"TRUE","FALSE","TRUE","FALSE"
3078,1997,"Male","over $150,000","Single (no kids)","Current K-12","Republican",0,"Yes","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","Yes","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes",61,"TRUE","FALSE","FALSE","TRUE"
3090,1984,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Other",1,"Yes","Yes","No","Yes","Yes","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","No","Happy","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","No","Yes","TMI","Yes","No","Tunes","Technology","No","Yes","No","No","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Rent","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",99,"FALSE","FALSE","FALSE","FALSE"
3092,1970,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Libertarian",1,"Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","Yes","Circumstances","No","No","No","Yes","Yes","Mysterious","No","No","Talk","Technology","No","No","Yes","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","No","Rent","Optimist","Mom","No","No","No","Yes","Check!","Yes","No","No","Yes","No","Yes","Yes","No","No","No",61,"FALSE","FALSE","FALSE","FALSE"
3099,1979,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","No","No","Yes","No","No","Private","No","No","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","No","No","Circumstances","No","Yes","Yes","No","No","TMI","No","Yes","Talk","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",101,"TRUE","FALSE","FALSE","FALSE"
3105,1975,"Male","$25,001 - $50,000","Married (w/kids)","Current Undergraduate","Republican",0,"Yes","Yes","No","Yes","No","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Right","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","Yes","Circumstances","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","No","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","No","No","Yes","No","No","Yes",26,"TRUE","FALSE","FALSE","FALSE"
3106,1982,"Male","$75,000 - $100,000","Single (no kids)","High School Diploma","Democrat",1,"Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","No","Yes","No","Yes","Nope","No","No","No","Yes","No","No","Only-child","No","No","Yes",97,"FALSE","FALSE","FALSE","FALSE"
3107,1986,"Female","$75,000 - $100,000","Married (no kids)","High School Diploma","Independent",1,"Yes","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Try first","No","No","Yes","Yes","Giving","No","No","Idealist","Yes","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","No","No","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","No","No","Yes","Yes","Grrr people","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",24,"FALSE","FALSE","FALSE","FALSE"
3109,1970,"Female","$100,001 - $150,000","Single (no kids)","Bachelor's Degree","Independent",0,"No","No","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","Yes","Mysterious","Yes","Yes","Tunes","People","Yes","No","No","No","Yes","Demanding","No","PC","No","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",101,"FALSE","FALSE","TRUE","FALSE"
3122,1994,"Male","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Republican",1,"No","Yes","No","No","No","Yes","Private","No","No","No","Yes","Yes","No","No","Art","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Rent","Optimist","Mom","No","No","Yes","Yes","Nope","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No",101,"TRUE","FALSE","FALSE","FALSE"
3124,1990,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Democrat",0,"No","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","No","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Receiving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","No","No","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","Yes","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","No","Yes","Check!","No","No","No","Yes","No","No","Yes","Yes","No","Yes",48,"FALSE","FALSE","FALSE","FALSE"
3128,1994,"Male","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Independent",1,"No","Yes","Yes","No","No","Yes","Public","No","No","No","No","Yes","No","Yes","Science","Study first","No","Yes","No","Yes","Receiving","No","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Yes!","No","Socialize","Yes","Online","Yes","No","Yes","No","Yay people!","No","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Own","Pessimist","Mom","No","No","No","Yes","Nope","No","No","No","No","No","Yes","Yes","No","No","Yes",62,"FALSE","FALSE","FALSE","FALSE"
3132,1951,"Male","$75,000 - $100,000","Single (no kids)","Master's Degree","Democrat",1,"No","Yes","No","No","No","Yes","Private","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","No","Start","Yes","No","Me","No","Yes","No","Yes","Yes","Mysterious","No","Yes","Talk","Technology","Yes","No","Yes","Yes","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Yes!","Yes","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Own","Optimist","Mom","Yes","No","No","Yes","Nope","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No",83,"FALSE","FALSE","FALSE","FALSE"
3133,1955,"Female","$75,000 - $100,000","Married (w/kids)","Current Undergraduate","Democrat",0,"Yes","No","Yes","No","Yes","No","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","No","TMI","Yes","Yes","Talk","Technology","No","Yes","No","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","No","Own","Optimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",70,"FALSE","FALSE","FALSE","FALSE"
3135,1971,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Libertarian",1,"Yes","No","No","Yes","Yes","Yes","Public","Yes","Yes","No","No","No","No","Yes","Science","Try first","Yes","No","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","No","Yes","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","No","Grrr people","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No",101,"FALSE","FALSE","TRUE","FALSE"
3137,1988,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Independent",0,"Yes","Yes","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","No","No","Yes","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","No","Yes","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","PC","No","Cautious","No","Umm...","No","Socialize","No","Online","Yes","Yes","No","No","Grrr people","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Own","Pessimist","Dad","No","No","No","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
3141,1996,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Republican",1,"Yes","No","No","No","Yes","Yes","Private","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Pragmatist","Yes","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",59,"TRUE","FALSE","FALSE","FALSE"
3144,1970,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican",1,"No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","No","No","No","TMI","Yes","No","Talk","People","Yes","No","No","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","No","No","Check!","Yes","No","No","No","Yes","No","Only-child","No","No","No",74,"TRUE","FALSE","FALSE","TRUE"
3150,1983,"Female","$25,001 - $50,000","Domestic Partners (no kids)","Master's Degree","Other",0,"Yes","Yes","No","Yes","Yes","No","Public","Yes","Yes","No","No","Yes","Yes","Yes","Art","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","Yes","Yes","A.M.","Yes","Start","No","No","Me","Yes","No","No","Yes","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","No","Demanding","No","Mac","No","Risk-friendly","Yes","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",31,"FALSE","FALSE","FALSE","FALSE"
3152,1992,"Female","under $25,000","Single (no kids)","Current Undergraduate","Libertarian",1,"Yes","Yes","Yes","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","No","Art","Try first","Yes","No","Yes","No","Giving","Yes","No","Idealist","No","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","No","Start","Yes","No","Circumstances","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","No","No","Yes","No","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Only-child","Yes","Yes","No",82,"FALSE","FALSE","FALSE","FALSE"
3153,1972,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat",0,"No","No","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","No","No","Circumstances","Yes","No","No","Yes","Yes","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
3167,1992,"Male","under $25,000","Single (no kids)","Current Undergraduate","Independent",0,"No","No","No","No","No","Yes","Public","No","No","No","Yes","No","No","Yes","Science","Try first","No","No","Yes","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Risk-friendly","Yes","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Rent","Pessimist","Mom","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",101,"FALSE","FALSE","FALSE","FALSE"
3170,1996,"Male","under $25,000","Single (no kids)","Current K-12","Republican",1,"No","Yes","No","No","Yes","No","Private","No","No","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","No","No","Receiving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","Yes","TMI","No","Yes","Talk","People","Yes","Yes","No","Yes","No","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","No","No","Yes","Yay people!","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No",101,"TRUE","FALSE","FALSE","FALSE"
3175,1996,"Male","under $25,000","Single (no kids)","Current K-12","Other",1,"No","No","No","No","Yes","Yes","Public","No","No","Yes","Yes","No","No","Yes","Science","Study first","Yes","No","No","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","No","No","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Rent","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes",98,"FALSE","FALSE","FALSE","FALSE"
3176,1990,"Female","$50,000 - $74,999","Married (no kids)","Current K-12","Democrat",1,"Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",49,"FALSE","FALSE","FALSE","FALSE"
3182,1970,"Male","$50,000 - $74,999","Married (no kids)","Associate's Degree","Independent",1,"Yes","No","No","No","No","Yes","Public","No","No","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Hot headed","Odd hours","No","Right","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","Yes","Talk","People","No","No","No","No","No","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Grrr people","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Nope","Yes","No","No","No","Yes","No","Yes","No","No","Yes",95,"FALSE","TRUE","FALSE","FALSE"
3184,1974,"Female","$75,000 - $100,000","Married (w/kids)","High School Diploma","Republican",1,"No","Yes","No","No","Yes","No","Public","No","No","No","Yes","No","No","No","Science","Study first","Yes","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","No","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","No","Talk","People","Yes","No","No","Yes","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","No","Yay people!","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",20,"TRUE","FALSE","FALSE","FALSE"
3190,1964,"Female","$50,000 - $74,999","Domestic Partners (no kids)","High School Diploma","Democrat",1,"No","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","No","No","No","Science","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","No","No","Yes","Yay people!","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Only-child","Yes","Yes","No",76,"FALSE","FALSE","FALSE","FALSE"
